Sensor Name,Variable,Units,Timestamp,Value
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 00:15,26.67344
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 00:30,27.19796
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 00:45,34.15772
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 01:00,22.2686
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 01:15,26.11884
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 01:30,37.5436
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 01:45,41.49724
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 02:00,45.7216
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 02:15,52.18316
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 02:30,49.22028
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 02:45,43.5314
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 03:00,35.78016
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 03:15,33.10116
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 03:30,26.22224
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 03:45,23.23116
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 04:00,27.76196
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 04:15,25.00776
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 04:30,37.75604
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 04:45,35.70496
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 05:00,60.48524
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 05:15,74.95184
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 05:30,66.72872
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 05:45,66.75692
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 06:00,71.51332
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 06:15,68.5636
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 06:30,78.05948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 06:45,166.95152
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 07:00,135.47844
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 07:15,117.07888
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 07:30,113.33204
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 07:45,103.39436
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 08:00,113.7306
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 08:15,111.45956
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 08:30,77.84328
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 08:45,90.8416
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 09:00,72.43452
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 09:15,67.21752
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 09:30,53.15136
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 09:45,57.49604
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 10:00,65.57816
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 10:15,70.782
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 10:30,52.23016
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 10:45,57.46972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 11:00,55.272
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 11:15,47.7614
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 11:45,79.65184
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 12:00,73.43844
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 12:15,76.02156
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 12:30,67.56156
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 12:45,70.02436
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 13:00,73.55688
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 13:15,62.20168
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 13:30,70.16348
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 13:45,65.01604
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 14:00,68.6294
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 14:15,51.18864
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 14:30,68.9396
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 14:45,80.54108
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 15:00,65.65712
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 15:15,100.83944
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 15:30,84.64512
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 15:45,84.5906
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 16:00,82.50568
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 16:15,104.47348
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 16:30,78.45052
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 16:45,90.26256
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 17:00,92.17076
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 17:15,103.52972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 17:30,92.01096
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 17:45,81.18216
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 18:00,82.68428
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 18:15,89.04244
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 18:30,95.2596
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 18:45,92.81372
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 19:00,82.27256
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 19:15,65.9222
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 19:30,63.60228
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 19:45,51.58532
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 20:00,53.21904
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 20:15,54.4072
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 20:30,60.56984
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 20:45,52.00832
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 21:00,34.169
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 21:15,40.95956
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 21:30,31.85096
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 21:45,37.82372
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 22:00,45.81748
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 22:15,57.13132
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 22:30,48.57732
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 22:45,27.4856
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 23:00,28.0872
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 23:15,26.96484
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 23:30,18.3018
PER_AIRMON_MONITOR1048100,NO2,ugm -3,01/04/2019 23:45,42.9298
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 00:00,28.17932
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 00:15,24.4682
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 00:30,22.18212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 00:45,28.1718
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 01:00,13.76912
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 01:15,10.36444
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 01:30,8.60664
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 01:45,10.95288
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 02:00,16.40488
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 02:15,16.26388
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 02:30,14.42336
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 02:45,9.2308
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 03:00,15.16032
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 03:15,7.86968
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 03:30,24.06024
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 03:45,27.90672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 04:00,32.81164
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 04:15,42.33008
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 04:30,78.96752
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 04:45,92.36628
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 05:00,104.50732
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 05:15,105.06004
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 05:30,94.63732
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 05:45,124.49172
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 06:00,131.63196
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 06:15,137.74948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 06:30,134.37864
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 06:45,149.3284
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 07:00,145.63796
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 07:15,132.93856
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 07:30,126.1762
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 07:45,128.50552
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 08:00,119.427
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 08:15,78.5934
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 08:30,45.00156
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 08:45,25.56236
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 09:00,16.25448
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 09:15,34.04304
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 09:30,24.50392
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 09:45,18.3394
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 10:00,13.30664
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 10:15,17.8318
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 10:30,18.56876
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 10:45,14.89336
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 11:00,27.918
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 11:15,34.29872
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 11:30,50.83896
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 11:45,18.90528
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 12:00,21.7328
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 12:15,19.1666
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 12:30,36.22196
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 12:45,58.0262
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 13:00,45.08428
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 13:15,19.08576
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 13:30,16.23192
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 13:45,23.99256
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 14:00,35.15788
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 14:15,70.9136
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 14:30,54.31508
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 14:45,51.0608
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 15:00,45.52608
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 15:15,31.77764
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 15:30,28.22068
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 15:45,15.7356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 16:00,19.00116
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 16:15,30.1928
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 16:30,20.97516
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 16:45,26.84264
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 17:00,26.27676
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 17:15,28.50644
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 17:30,48.97212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 17:45,22.46412
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 18:00,38.08128
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 18:15,35.0714
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 18:30,26.10004
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 18:45,26.91784
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 19:00,37.52668
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 19:15,37.77672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 19:30,38.71296
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 19:45,16.826
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 20:00,23.20296
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 20:15,19.16472
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 20:30,25.97408
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 20:45,18.9692
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 21:00,22.63896
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 21:15,16.49136
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 21:30,19.92236
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 21:45,21.02028
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 22:00,27.15848
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 22:15,19.44108
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 22:30,24.46444
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 22:45,25.94588
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 23:00,16.24132
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 23:15,22.94728
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 23:30,13.03216
PER_AIRMON_MONITOR1048100,NO2,ugm -3,02/04/2019 23:45,11.52064
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 00:00,7.88848
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 00:15,7.90352
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 00:30,9.73088
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 00:45,12.36476
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 01:00,11.91544
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 01:15,6.23972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 01:30,6.16076
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 01:45,11.07508
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 02:00,17.15876
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 02:15,16.47632
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 02:30,12.58096
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 02:45,11.67668
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 03:00,8.79088
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 03:15,9.28344
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 03:30,8.51076
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 03:45,6.6364
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 04:00,11.94176
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 04:15,13.49652
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 04:30,13.13744
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 04:45,22.43968
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 05:00,23.7068
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 05:15,31.88856
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 05:30,38.64716
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 05:45,65.1138
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 06:00,59.1542
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 06:15,72.55484
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 06:30,88.6984
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 06:45,89.8828
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 07:00,85.63024
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 07:15,89.1308
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 07:30,65.38828
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 07:45,81.61456
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 08:00,83.63556
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 08:15,83.27272
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 08:30,79.54468
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 08:45,77.96924
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 09:00,57.91152
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 09:15,61.19964
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 09:30,61.22972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 09:45,64.74532
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 10:00,79.39992
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 10:15,82.5884
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 10:30,91.68948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 10:45,100.01036
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 11:00,93.3984
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 11:15,80.13312
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 11:30,81.59764
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 11:45,95.28028
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 12:00,92.4866
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 12:15,88.9334
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 12:30,107.01524
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 12:45,83.33288
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 13:00,93.15212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 13:15,79.75712
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 13:30,76.62504
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 13:45,80.5862
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 14:00,73.75992
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 14:15,84.70716
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 14:30,72.77292
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 14:45,94.03196
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 15:00,76.1024
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 15:15,94.25944
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 15:30,81.48484
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 15:45,90.52576
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 16:00,101.28124
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 16:15,84.89516
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 16:30,82.13532
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 16:45,69.62392
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 17:00,74.55704
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 17:15,69.45284
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 17:30,89.59516
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 17:45,57.40016
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 18:00,39.65672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 18:15,45.30236
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 18:30,32.77968
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 18:45,43.5314
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 19:00,53.08556
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 19:15,42.018
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 19:30,46.84772
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 19:45,41.8864
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 20:00,41.0498
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 20:15,37.97788
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 20:30,43.23624
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 20:45,54.46548
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 21:00,33.06356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 21:15,32.24764
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 21:30,33.78548
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 21:45,23.75192
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 22:00,20.48448
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 22:15,19.50124
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 22:30,19.60652
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 22:45,16.18304
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 23:00,25.54544
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 23:15,14.49292
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 23:30,15.12272
PER_AIRMON_MONITOR1048100,NO2,ugm -3,03/04/2019 23:45,14.33688
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 00:00,12.80656
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 00:15,8.38292
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 00:30,5.88252
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 00:45,5.33732
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 01:00,3.14148
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 01:15,8.0464
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 01:30,19.46552
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 01:45,20.75708
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 02:00,24.064
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 02:15,18.66652
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 02:30,8.88864
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 02:45,6.97292
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 03:00,7.80388
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 03:15,8.28328
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 03:30,10.669
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 03:45,14.5512
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 04:00,9.64816
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 04:15,16.93128
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 04:30,15.96872
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 04:45,30.27552
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 05:00,52.17
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 05:15,69.89276
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 05:30,60.16
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 05:45,69.325
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 06:00,101.9054
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 06:15,117.98128
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 06:30,108.53052
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 06:45,94.35532
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 07:00,133.45744
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 07:15,128.54124
PER_AIRMON_MONITOR1048100,NO2,ugm -3,04/04/2019 07:30,115.7798
